6892519915079545871 1 0 0 0 0
6890571866578305406 1 0 0 0 0
6892517469317737340 1 0 0 0 0
6890571860859739553 11 0 0 0 0
6890564590490251529 1 0 0 0 0
6886289329341605342 1 -0.3 0 0 0
6892595939404294294 3 0 0 0 0
6892598454186432586 1 -0.3 0 0 0
6892599165320301864 1 0 0 0 0
6892598454186469337 1 0 0 0 0
6886694488451555859 1 0 0 0 0
6893176995795047041 1 -0.45 0 0 0
6886289604453812008 1 -0.3 0 0 0
6892599165320625379 1 0 0 0 0
6892595938309539240 1 0 0 0 0
6890571866578272947 1 0 0 0 0
6890571860859736108 1 0 0 0 0
6890564342021949064 2 0 0 0 0
6892598454186432596 1 -0.3 0 0 0
6886652903782868550 1 0 0 0 0
6890547120264607538 1 0 0 0 0
6886408016554150538 1 -0.15 0 0 0
6886808139910944293 2 0 0 0 0
6886336009535572661 1 0 0 0 0
6886778750390182623 1 0 0 0 0
6892595938309569131 7 0 0 0 0
6892598454186432597 1 -0.15 0 0 0
6892598454186469338 1 0 0 0 0.3
6886808139910965366 1 0 0 0 0
6892595474532296403 1 0 0 0 0
6890564590490239609 48 0 0 0 0
6886694477532821755 1 -0.3 0 0 0
6889865560070490516 2 0 0 0 0
6886778817202415541 1 0 0 0 0
6886806606564454877 2 0 0 0 0
6886808139911735754 1 0 0 0 0
6886789132962612569 1 0 0 0 0
6886808671164888338 22 0.0360057594248 0.0664285514557 0 0
6892595235694745833 1 0 0 0 0
6886334511064289228 1 0 0 0 0
6892593694150075166 1 0 0 0 0
6892595939404294547 5 0 0 0 0
6892595034285955311 1 0 0 0 0
6892504985255811886 1 0 0 0 0
6886337937559022091 2 0 0 0 0
6890571860859736301 2 0 0 0 0
6886808139910948785 1 0 0 0 0
6892595034284655160 4 -0.3 0 0 0
6890571055898892428 1 0 0 0 0
6886813076450320606 1 0 0 0 0
6886289343688673133 1 -0.15 0 0 0
6890571366998654943 1 0 0 0 0
6886695207329239633 1 0 0 0 0
6892599305992399158 4 0 0 0 0
6890548017068468660 1 0 0 0 0
6890564590490341773 2 0 0 0 0
6890564587959866137 2 0 0 0 0
6886808139910915569 1 0 0 0 0
6890571866578305271 2 0 0 0 0
6892595235696012193 2 0 0 0 0
6889859028381603569 1 0 -0.3 0 0
